Year	Day	Hour	Temp	RH	WndSp	WndDir	Precip	Solar
	Julian	EST	*C	%	kmh	degrees	mm	W/m2
2006	28	2000	2.969	82.8	0.409	243.9	0	-0.62
2006	28	2100	3.38	81.9	0.312	194.2	0	0.014
2006	28	2200	3.504	83.9	1.243	313.6	0	-0.216
2006	28	2300	3.254	92.3	1.859	119.7	0	-0.073
2006	28	2400	3.209	94.6	0.977	83.3	0	0
2006	28	2400	4.69	71.6	3.268	254.6	0	78.5
2006	29	100	2.885	94.7	2.158	66.28	0	-0.025
2006	29	200	3.213	96.1	3.899	153	0	-0.594
2006	29	300	2.567	97.2	3.354	86.4	0	-0.565
2006	29	400	2.927	96.7	4.365	102	0	-0.602
2006	29	500	3.045	95.1	5.474	109.6	0	-0.62
2006	29	600	3.697	90.8	9.48	98.2	0	-0.656
2006	29	700	3.436	92.8	8.97	104.1	0	-0.653
2006	29	800	3.184	94.9	9.04	103.6	0	-0.052
2006	29	900	3.234	95.6	9.13	111	1.016	8.32
2006	29	1000	3.287	98.2	7.87	108.5	2.032	15.57
2006	29	1100	3.479	99.4	8.49	106.7	3.302	20.33
2006	29	1200	3.288	100.1	8.08	105.5	3.81	19.25
2006	29	1300	3.389	100.4	10.57	104.3	4.064	21.79
2006	29	1400	3.494	100.6	8.36	109.3	3.048	16.75
2006	29	1500	3.752	100.8	8.48	105.7	1.778	16.69
2006	29	1600	4.135	101	6.347	116.8	0.762	12.34
2006	29	1700	4.403	101.1	4.449	118.6	1.524	6.053
2006	29	1800	4.335	101.2	3.012	108.9	0.762	0.81
2006	29	1900	4.075	101.2	1.613	108.5	0.254	-0.074
2006	29	2000	3.938	101.3	1.535	147.5	0	0
2006	29	2100	3.879	101.3	1.996	166.6	0	0
2006	29	2200	5.467	101.6	2.725	231.6	0	-0.008
2006	29	2300	6.791	101.6	5.031	233.3	0	-0.157
2006	29	2400	7.47	101.5	5.523	233.6	0	-0.09
2006	29	2400	3.89	98.5	5.83	113.8	22.35	5.576
2006	30	100	7.1	101.4	5.377	231.5	0	-0.209
2006	30	200	6.515	101.2	5.032	230.5	0	-0.253
2006	30	300	6.301	100.7	5.653	233.3	0	-0.394
2006	30	400	5.675	100.4	4.757	234	0	-0.069
2006	30	500	5.655	100.3	4.857	233.8	0	-0.106
2006	30	600	4.873	100.3	3.447	234.5	0	-0.496
2006	30	700	5.019	100.8	3.835	207.2	0	-0.151
2006	30	800	5.177	100.7	3.47	207.2	0	1.198
2006	30	900	5.142	100	4.416	209.6	0	20.7
2006	30	1000	5.528	97.1	5.187	205.5	0	54.05
2006	30	1100	6.212	94.4	6.339	204.2	0	185.5
2006	30	1200	8.89	79.8	7.55	212.5	0	420.4
2006	30	1300	9.29	71.8	8.22	228	0	306
2006	30	1400	9.42	66.72	8.06	219.7	0	327.5
2006	30	1500	8.95	65.67	8.74	213.8	0	174.9
2006	30	1600	7.96	68.61	6.76	215.6	0	73.8
2006	30	1700	7.22	70.7	6.03	220	0	48.94
2006	30	1800	5.852	73.5	3.644	220.5	0	2.735
2006	30	1900	4.531	80.4	1.818	220.7	0	0.006
2006	30	2000	4.184	88.3	1.988	213.2	0	-0.565
2006	30	2100	4.018	89.6	2.815	237.6	0	-0.298
2006	30	2200	4.109	90.9	1.973	240.8	0	-0.748
2006	30	2300	3.547	96.7	2.891	202.6	2.032	-0.567
2006	30	2400	3.165	98.3	1.524	216	0.254	-0.273
2006	30	2400	6.014	89.1	4.766	219.8	2.286	67.15
2006	31	100	2.832	99.1	2.16	222.1	0	-0.491
2006	31	200	2.088	99.6	2.341	258.5	0	-1.068
2006	31	300	1.927	100.1	2.153	303.6	0	-0.613
2006	31	400	1.871	100.5	2.591	289.4	0	-0.617
2006	31	500	1.652	100.5	4.3	310.9	0	-0.623
2006	31	600	1.227	98.8	5.622	301.5	0	-0.364
2006	31	700	0.113	91	5.931	303.8	0	-2.705
2006	31	800	-1.168	92.6	4.041	307.9	0	3.985
2006	31	900	0.037	88.8	4.583	295.8	0	37.42
2006	31	1000	0.416	86	3.463	298.3	0	26.22
